year,customs_office_fa,destination_country_fa,export_value_usd,source_url,scraped_at
1403,منطقه ویژه اقتصادی بندر امام خمینی (ره),غنا,90324672,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی شهید رجایی,مالزی,90143983,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه آزاد تجاری اروند - آبادان,افغانستان,89838223,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,مشهد,قرقیزستان,88196717,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,لطف آباد,ازبکستان,86295653,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,اصفهان,افغانستان,83822091,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی شهید رجایی,کره (جنوبی),83691405,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی پیام,امارات متحده عربی,82455675,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,مشهد,هنگ کنگ,81725790,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,قزوین,ترکیه,81341691,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی بوشهر 1,قطر,81154561,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی سهلان,ترکیه,78812855,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی کاوه,عراق,76616548,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,غرب تهران,فدراسیون روسیه,75809736,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی بندر امام خمینی (ره),کویت,74272770,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه صنایع معدنی و فلزی خلیج فارس,مالزی,72873843,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,غرب تهران,آلمان,72182998,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی انرژی پارس,بنگلادش,71392774,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی سیرجان,هند,70349854,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی سیرجان,امارات متحده عربی,70340326,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی کاوه,افغانستان,68598351,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,مشهد,امارات متحده عربی,67571316,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی پتروشیمی بندر امام خمینی (ره),عراق,67155508,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,غرب تهران,امارات متحده عربی,66600112,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه صنایع معدنی و فلزی خلیج فارس,عمان,66196984,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی رفسنجان,امارات متحده عربی,65926789,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی سهلان,عراق,65918830,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی پتروشیمی بندر امام خمینی (ره),ترکیه,65874572,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,تبریز,گرجستان,65439965,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی شهید رجایی,ویتنام,64208085,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,لطف آباد,ترکمنستان,63785620,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,یزد,امارات متحده عربی,60994046,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,اصفهان,امارات متحده عربی,58925634,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,میرجاوه,پاکستان,57121614,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,اصفهان,ترکیه,55700372,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی شیراز,اندونزی,55451158,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,کاشان,امارات متحده عربی,55230491,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه آزاد تجاری اروند - خرمشهر,کویت,54972850,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,قزوین,هند,54886758,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی ایرانیان(زرندیه),ترکیه,54539552,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,شهرکرد,ترکیه,54274502,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی پیام,عراق,54144912,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی بوشهر 1,کویت,53295829,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی رفسنجان,چین,52991580,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی بم,پاکستان,52327500,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه آزاد تجاری قشم,عمان,51996207,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی ایرانیان(زرندیه),افغانستان,51843792,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,قزوین,افغانستان,51358920,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی انرژی پارس,تایوان,50774952,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه آزاد تجاری چابهار,پاکستان,49803160,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی پیام,ترکیه,47420835,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,تبریز,جمهوری آذربایجان,46838989,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی شهید رجایی,سری لانکا,46667658,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,منطقه ویژه اقتصادی لرستان (ازنا),پاکستان,46187422,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,اراک,عراق,45450484,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
1403,اینچه برون,عراق,45275243,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1403,2026-09-07T15:57:22
