year,customs_office_fa,destination_country_fa,export_value_usd,source_url,scraped_at
1401,منطقه ویژه اقتصادی انرژی پارس,چین,8237722148,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,بازرگان,ترکیه,3586817531,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,خسروی,عراق,3306947171,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی شهید رجایی,چین,3169237707,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی شهید رجایی,امارات متحده عربی,2075279992,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی پتروشیمی بندر امام خمینی (ره),چین,1418586160,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,شلمچه,عراق,1125612716,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی انرژی پارس,امارات متحده عربی,938754930,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی شهید رجایی,هند,869848212,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,مهران,عراق,839190678,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه صنایع معدنی و فلزی خلیج فارس,چین,706568929,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی شهید رجایی,عمان,625427464,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,پرویز خان,عراق,525387358,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی انرژی پارس,هند,520535738,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی پتروشیمی بندر امام خمینی (ره),امارات متحده عربی,519723242,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی بندر امام خمینی (ره),چین,508307773,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,کرمانشاه,عراق,454175374,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی بندر امام خمینی (ره),امارات متحده عربی,424225468,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی بندر امام خمینی (ره),ترکیه,401277994,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی لامرد,ترکیه,391104364,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,زنجان,ترکیه,368625611,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی شهید رجایی,ترکیه,358678783,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی بوشهر 1,چین,355493847,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی پتروشیمی بندر امام خمینی (ره),هند,338541646,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی بوشهر 1,امارات متحده عربی,334540303,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,مشهد,افغانستان,321696794,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه صنایع معدنی و فلزی خلیج فارس,اندونزی,318297581,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,باشماق,عراق,312016295,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی شهید رجایی,اندونزی,310358172,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,بندر لنگه,امارات متحده عربی,296874933,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,تمرچین پیرانشهر,عراق,289460861,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی انرژی پارس,ترکیه,265470689,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,تبریز,ترکیه,259018089,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,اصفهان,پاکستان,257430875,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,آستارا,فدراسیون روسیه,253380681,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی انرژی پارس,پاکستان,242750696,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,غرب تهران,عراق,228843363,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,قزوین,عراق,227330938,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی انرژی پارس,آفریقای جنوبی,223766321,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه صنایع معدنی و فلزی خلیج فارس,امارات متحده عربی,201109326,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,یزد,عراق,186464625,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,کاشان,عراق,186306605,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,اصفهان,عراق,185079864,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه صنایع معدنی و فلزی خلیج فارس,تایلند,183155431,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,ذوب آهن,عراق,178151238,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,غرب تهران,ترکیه,171367288,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,تبریز,عراق,170107665,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی شهید رجایی,تایلند,162304400,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,نوردوز,ارمنستان,153854916,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه صنایع معدنی و فلزی خلیج فارس,ترکیه,152343641,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی پتروشیمی بندر امام خمینی (ره),ترکیه,144232878,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی رفسنجان,ترکیه,143235332,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی بندر امام خمینی (ره),تایلند,140072688,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,آستارا,جمهوری آذربایجان,138297680,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی پتروشیمی بندر امام خمینی (ره),عراق,138109850,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,شهید باهنر,امارات متحده عربی,137971723,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,دوغارون,افغانستان,133081966,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی بندر امام خمینی (ره),اندونزی,132216876,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی انرژی پارس,موزامبیک,130441615,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی انرژی پارس,تایلند,129891068,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,اراک,ترکیه,129126423,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,منطقه ویژه اقتصادی انرژی پارس,نیجریه,127029189,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,اراک,افغانستان,126245458,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,چذابه -مرزبستان,عراق,126206011,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,مشهد,تاجیکستان,122953194,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
1401,قزوین,ترکیه,120970106,https://service.tccim.ir/stats?mode=doit&slcImpExp=Export&slcCountry=&slcCustom=&sYear=1401,2026-09-07T15:57:08
